series_name,episode_name,series_episode,season,season_episode,url,user_rating,user_votes,rate_1,rate_2,rate_3,rate_4,rate_5,rate_6,rate_7,rate_8,rate_9,rate_10
Naruto Shippuden,Naruto: The Cross Roads,1,-1,-1,http://www.imdb.com/title/tt6163076/?ref_=ttep_ep1,6.8,30,0.06666666666666667,0,0,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.26666666666666666,0,0,0.3
Naruto Shippuden,"Naruto, the Genie, and the Three Wishes, Believe It!",2,-1,-1,http://www.imdb.com/title/tt6163022/?ref_=ttep_ep2,6.6,33,0.09090909090909091,0,0.030303030303030304,0.09090909090909091,0.15151515151515152,0.06060606060606061,0.2727272727272727,0,0,0.30303030303030304
Naruto Shippuden,Ninja Escapades: The Far Reaches of Hope,3,-1,-1,http://www.imdb.com/title/tt6912016/?ref_=ttep_ep3,7.2,11,0.09090909090909091,0,0,0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182,0,0.2727272727272727
Naruto Shippuden,Sunny Side Battle!,4,-1,-1,http://www.imdb.com/title/tt6163054/?ref_=ttep_ep4,6.6,31,0.0967741935483871,0,0.06451612903225806,0,0.1935483870967742,0.0967741935483871,0.22580645161290322,0.03225806451612903,0,0.2903225806451613
Naruto Shippuden,Kikyô,5,1,1,http://www.imdb.com/title/tt0990165/?ref_=ttep_ep1,7.9,285,0.05964912280701754,0.0035087719298245615,0.0035087719298245615,0.010526315789473684,0.03508771929824561,0.03508771929824561,0.16140350877192983,0.22456140350877193,0.14385964912280702,0.32280701754385965
Naruto Shippuden,"Akatsuki, shidô",6,1,2,http://www.imdb.com/title/tt0990163/?ref_=ttep_ep2,7.9,191,0.031413612565445025,0.005235602094240838,0,0.015706806282722512,0.015706806282722512,0.08900523560209424,0.23036649214659685,0.31413612565445026,0.08376963350785341,0.21465968586387435
Naruto Shippuden,Shûgyô no seika,7,1,3,http://www.imdb.com/title/tt0990167/?ref_=ttep_ep3,7.9,190,0.05263157894736842,0,0.005263157894736842,0.015789473684210527,0.02631578947368421,0.05789473684210526,0.21052631578947367,0.3,0.11052631578947368,0.22105263157894736
Naruto Shippuden,Suna no jinchûriki,8,1,4,http://www.imdb.com/title/tt0990168/?ref_=ttep_ep4,8,196,0.08163265306122448,0,0.00510204081632653,0.00510204081632653,0.00510204081632653,0.04591836734693878,0.1989795918367347,0.23469387755102042,0.17346938775510204,0.25
Naruto Shippuden,Kazekage to shite...!,9,1,5,http://www.imdb.com/title/tt0990164/?ref_=ttep_ep5,8,180,0.06111111111111111,0,0,0.011111111111111112,0,0.06666666666666667,0.20555555555555555,0.2777777777777778,0.15555555555555556,0.2222222222222222
Naruto Shippuden,Noruma kuriâ,10,1,6,http://www.imdb.com/title/tt0990166/?ref_=ttep_ep6,8,175,0.05714285714285714,0.005714285714285714,0.005714285714285714,0.011428571428571429,0,0.05142857142857143,0.22857142857142856,0.2914285714285714,0.11428571428571428,0.2342857142857143
Naruto Shippuden,Shissôre Kankurô,11,1,7,http://www.imdb.com/title/tt0996817/?ref_=ttep_ep7,7.8,170,0.052941176470588235,0.0058823529411764705,0.0058823529411764705,0.011764705882352941,0.011764705882352941,0.07058823529411765,0.29411764705882354,0.24705882352941178,0.10588235294117647,0.19411764705882353
Naruto Shippuden,"Shutsugeki, Kakashi han",12,1,8,http://www.imdb.com/title/tt1191046/?ref_=ttep_ep8,7.6,157,0.050955414012738856,0,0.012738853503184714,0.006369426751592357,0.01910828025477707,0.07643312101910828,0.33121019108280253,0.2484076433121019,0.08917197452229299,0.16560509554140126
Naruto Shippuden,Jinchûriki no namida,13,1,9,http://www.imdb.com/title/tt1202309/?ref_=ttep_ep9,7.5,160,0.05,0,0,0.0125,0.04375,0.0875,0.325,0.21875,0.075,0.1875
Naruto Shippuden,Fûinjutsu: Genryû kyû fûjin,14,1,10,http://www.imdb.com/title/tt1202302/?ref_=ttep_ep10,7.5,154,0.03896103896103896,0,0.012987012987012988,0,0.03896103896103896,0.11688311688311688,0.34415584415584416,0.2077922077922078,0.07142857142857142,0.16883116883116883
Naruto Shippuden,Iryô ninja no deshi,15,1,11,http://www.imdb.com/title/tt1202307/?ref_=ttep_ep11,7.7,156,0.04487179487179487,0,0.01282051282051282,0.02564102564102564,0.01282051282051282,0.057692307692307696,0.3141025641025641,0.26282051282051283,0.07692307692307693,0.19230769230769232
Naruto Shippuden,Inkyo babâ no ketsui,16,1,12,http://www.imdb.com/title/tt1202305/?ref_=ttep_ep12,7.9,156,0.05128205128205128,0,0.00641025641025641,0.00641025641025641,0.019230769230769232,0.038461538461538464,0.28205128205128205,0.30128205128205127,0.08974358974358974,0.20512820512820512
Naruto Shippuden,In'nen a ima mieru,17,1,13,http://www.imdb.com/title/tt1202306/?ref_=ttep_ep13,8,160,0.05,0,0,0.025,0.00625,0.0625,0.20625,0.2875,0.15,0.2125
Naruto Shippuden,Naruto no seichô,18,1,14,http://www.imdb.com/title/tt1202311/?ref_=ttep_ep14,8.2,167,0.0658682634730539,0,0,0.005988023952095809,0.017964071856287425,0.029940119760479042,0.15568862275449102,0.31137724550898205,0.17964071856287425,0.23353293413173654
Naruto Shippuden,Kakushi dama nazukete...!,19,1,15,http://www.imdb.com/title/tt1202310/?ref_=ttep_ep15,8.1,164,0.06097560975609756,0,0,0.012195121951219513,0.012195121951219513,0.036585365853658534,0.17073170731707318,0.32926829268292684,0.1524390243902439,0.22560975609756098
Naruto Shippuden,Jinchûriki no himitsu,20,1,16,http://www.imdb.com/title/tt1202308/?ref_=ttep_ep16,7.5,152,0.05263157894736842,0,0.013157894736842105,0.013157894736842105,0.046052631578947366,0.06578947368421052,0.3092105263157895,0.2565789473684211,0.07236842105263158,0.17105263157894737
Naruto Shippuden,Gaara shisu,21,1,17,http://www.imdb.com/title/tt1202303/?ref_=ttep_ep17,7.8,155,0.03870967741935484,0.0064516129032258064,0,0.012903225806451613,0.03870967741935484,0.05806451612903226,0.23870967741935484,0.3225806451612903,0.06451612903225806,0.21935483870967742
Naruto Shippuden,Totsunyû! Botan fukku entorî,22,1,18,http://www.imdb.com/title/tt1202314/?ref_=ttep_ep18,7.7,156,0.057692307692307696,0,0,0.00641025641025641,0.038461538461538464,0.0641025641025641,0.2948717948717949,0.25,0.07051282051282051,0.21794871794871795
Naruto Shippuden,Torappu sadô! Gai han no teki,23,1,19,http://www.imdb.com/title/tt1202313/?ref_=ttep_ep19,7.7,154,0.045454545454545456,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.025974025974025976,0.07142857142857142,0.2987012987012987,0.24675324675324675,0.08441558441558442,0.2077922077922078
Naruto Shippuden,Hiruko VS futari no kunoichi,24,1,20,http://www.imdb.com/title/tt1202304/?ref_=ttep_ep20,8,162,0.06172839506172839,0,0.012345679012345678,0,0.012345679012345678,0.05555555555555555,0.21604938271604937,0.2839506172839506,0.14814814814814814,0.20987654320987653
Naruto Shippuden,Sasori no sugao,25,1,21,http://www.imdb.com/title/tt1202312/?ref_=ttep_ep21,7.9,164,0.06097560975609756,0,0.006097560975609756,0.006097560975609756,0.018292682926829267,0.04878048780487805,0.21341463414634146,0.32926829268292684,0.06707317073170732,0.25
Naruto Shippuden,Chiyo no oku no te,26,1,22,http://www.imdb.com/title/tt1202300/?ref_=ttep_ep22,7.9,160,0.04375,0.00625,0.00625,0.00625,0.03125,0.05625,0.2125,0.30625,0.1,0.23125
Naruto Shippuden,'Chichi' to 'Haha',27,1,23,http://www.imdb.com/title/tt1202299/?ref_=ttep_ep23,7.9,155,0.05806451612903226,0,0.0064516129032258064,0.0064516129032258064,0.025806451612903226,0.05806451612903226,0.25161290322580643,0.27741935483870966,0.09032258064516129,0.22580645161290322
Naruto Shippuden,Sandaime Kazekage,28,1,24,http://www.imdb.com/title/tt1214533/?ref_=ttep_ep24,7.9,163,0.06134969325153374,0.006134969325153374,0.006134969325153374,0.012269938650306749,0.012269938650306749,0.06748466257668712,0.18404907975460122,0.3006134969325153,0.09815950920245399,0.25153374233128833
Naruto Shippuden,Sei to shi no san bun kan,29,1,25,http://www.imdb.com/title/tt1214534/?ref_=ttep_ep25,7.8,157,0.05732484076433121,0,0.012738853503184714,0.01910828025477707,0.01910828025477707,0.044585987261146494,0.24203821656050956,0.28662420382165604,0.08280254777070063,0.2356687898089172
Naruto Shippuden,Jû-ki VS Hyaku-ki,30,1,26,http://www.imdb.com/title/tt1214528/?ref_=ttep_ep26,8.1,179,0.1005586592178771,0.0111731843575419,0.00558659217877095,0,0.00558659217877095,0.03910614525139665,0.11173184357541899,0.2122905027932961,0.19553072625698323,0.31843575418994413
Naruto Shippuden,Kanawanu yume,31,1,27,http://www.imdb.com/title/tt1214530/?ref_=ttep_ep27,8.2,173,0.07514450867052024,0,0.011560693641618497,0,0.011560693641618497,0.04046242774566474,0.15606936416184972,0.27167630057803466,0.1329479768786127,0.30057803468208094
Naruto Shippuden,Yomigaeru kemono-tachi,32,1,28,http://www.imdb.com/title/tt1214537/?ref_=ttep_ep28,7.2,142,0.04225352112676056,0.007042253521126761,0.028169014084507043,0.02112676056338028,0.07042253521126761,0.09154929577464789,0.30985915492957744,0.21830985915492956,0.056338028169014086,0.15492957746478872
Naruto Shippuden,Kakashi kaigan!,33,1,29,http://www.imdb.com/title/tt1214529/?ref_=ttep_ep29,8,145,0.04827586206896552,0,0.006896551724137931,0.006896551724137931,0.013793103448275862,0.0896551724137931,0.1793103448275862,0.296551724137931,0.12413793103448276,0.23448275862068965
Naruto Shippuden,Shunkan no bigaku,34,1,30,http://www.imdb.com/title/tt1214535/?ref_=ttep_ep30,8.1,161,0.06832298136645963,0.006211180124223602,0.006211180124223602,0,0.006211180124223602,0.055900621118012424,0.16770186335403728,0.2422360248447205,0.16149068322981366,0.2857142857142857
Naruto Shippuden,Tsuga re yuku mono,35,1,31,http://www.imdb.com/title/tt1214536/?ref_=ttep_ep31,8.1,177,0.0903954802259887,0.005649717514124294,0.011299435028248588,0.005649717514124294,0,0.03389830508474576,0.14124293785310735,0.20903954802259886,0.11299435028248588,0.3898305084745763
Naruto Shippuden,Kazekage no kikan,36,1,32,http://www.imdb.com/title/tt1214531/?ref_=ttep_ep32,7.9,157,0.044585987261146494,0,0.012738853503184714,0,0.025477707006369428,0.08280254777070063,0.21656050955414013,0.267515923566879,0.10191082802547771,0.2484076433121019
Naruto Shippuden,Aratanaru tâgetto,37,1,33,http://www.imdb.com/title/tt1215341/?ref_=ttep_ep33,7.6,139,0.03597122302158273,0.007194244604316547,0.007194244604316547,0.014388489208633094,0.04316546762589928,0.08633093525179857,0.302158273381295,0.2302158273381295,0.08633093525179857,0.18705035971223022
Naruto Shippuden,Kessei! Shin Kakashi han,38,1,34,http://www.imdb.com/title/tt1214532/?ref_=ttep_ep34,7.3,132,0.03787878787878788,0,0.007575757575757576,0.022727272727272728,0.045454545454545456,0.13636363636363635,0.3409090909090909,0.1893939393939394,0.07575757575757576,0.14393939393939395
Naruto Shippuden,Gadatensoku,39,1,35,http://www.imdb.com/title/tt1214527/?ref_=ttep_ep35,7.3,132,0.03787878787878788,0,0.007575757575757576,0.022727272727272728,0.03787878787878788,0.14393939393939395,0.36363636363636365,0.16666666666666666,0.06818181818181818,0.15151515151515152
Naruto Shippuden,Itsuwari no egao,40,1,36,http://www.imdb.com/title/tt1196031/?ref_=ttep_ep36,7.3,134,0.029850746268656716,0,0.014925373134328358,0.022388059701492536,0.04477611940298507,0.13432835820895522,0.3582089552238806,0.15671641791044777,0.09701492537313433,0.1417910447761194
Naruto Shippuden,Mudai,41,1,37,http://www.imdb.com/title/tt1196032/?ref_=ttep_ep37,7.2,134,0.029850746268656716,0.007462686567164179,0.014925373134328358,0.014925373134328358,0.08955223880597014,0.12686567164179105,0.3283582089552239,0.17164179104477612,0.05970149253731343,0.15671641791044777
Naruto Shippuden,Shimyurêshon,42,1,38,http://www.imdb.com/title/tt1206226/?ref_=ttep_ep38,7.2,136,0.029411764705882353,0,0.014705882352941176,0.04411764705882353,0.04411764705882353,0.1323529411764706,0.3382352941176471,0.16176470588235295,0.0661764705882353,0.16911764705882354
Naruto Shippuden,Tenchikyô,43,1,39,http://www.imdb.com/title/tt1206228/?ref_=ttep_ep39,7.8,141,0.03546099290780142,0.0070921985815602835,0.0070921985815602835,0.014184397163120567,0.028368794326241134,0.06382978723404255,0.28368794326241137,0.2695035460992908,0.09219858156028368,0.19858156028368795
Naruto Shippuden,Kyûbi kaihô!!,44,1,40,http://www.imdb.com/title/tt1206221/?ref_=ttep_ep40,7.7,143,0.03496503496503497,0,0.013986013986013986,0.006993006993006993,0.03496503496503497,0.13286713286713286,0.23076923076923078,0.23776223776223776,0.1048951048951049,0.20279720279720279
Naruto Shippuden,Gokuhi ninmu sutâto,45,1,41,http://www.imdb.com/title/tt1206220/?ref_=ttep_ep41,7.8,141,0.0425531914893617,0,0.0070921985815602835,0.014184397163120567,0.05673758865248227,0.06382978723404255,0.2198581560283688,0.28368794326241137,0.07092198581560284,0.24113475177304963
Naruto Shippuden,Orochimaru vs Jinchûriki,46,1,42,http://www.imdb.com/title/tt1206223/?ref_=ttep_ep42,8.2,164,0.054878048780487805,0,0.006097560975609756,0,0.018292682926829267,0.06707317073170732,0.13414634146341464,0.2804878048780488,0.15853658536585366,0.2804878048780488
Naruto Shippuden,Sakura no namida,47,1,43,http://www.imdb.com/title/tt1206224/?ref_=ttep_ep43,7.9,143,0.03496503496503497,0,0.013986013986013986,0,0.027972027972027972,0.08391608391608392,0.21678321678321677,0.2867132867132867,0.11888111888111888,0.21678321678321677
Naruto Shippuden,Tatakai no tenmatsu,48,1,44,http://www.imdb.com/title/tt1206227/?ref_=ttep_ep44,7.5,129,0.031007751937984496,0.007751937984496124,0.007751937984496124,0.007751937984496124,0.06976744186046512,0.10077519379844961,0.27906976744186046,0.23255813953488372,0.10077519379844961,0.16279069767441862
Naruto Shippuden,Uragiri no hate,49,1,45,http://www.imdb.com/title/tt1206229/?ref_=ttep_ep45,7.3,130,0.038461538461538464,0,0.015384615384615385,0.03076923076923077,0.038461538461538464,0.15384615384615385,0.2692307692307692,0.2,0.08461538461538462,0.16923076923076924
Naruto Shippuden,Mikan no pêji,50,1,46,http://www.imdb.com/title/tt1206222/?ref_=ttep_ep46,7.3,130,0.038461538461538464,0,0.015384615384615385,0.03076923076923077,0.06153846153846154,0.1,0.33076923076923076,0.17692307692307693,0.07692307692307693,0.16923076923076924
Naruto Shippuden,Sennyû! Dokuhebi no ajito,51,1,47,http://www.imdb.com/title/tt1206225/?ref_=ttep_ep47,7.4,131,0.030534351145038167,0.007633587786259542,0.007633587786259542,0.030534351145038167,0.061068702290076333,0.0916030534351145,0.32061068702290074,0.17557251908396945,0.10687022900763359,0.16793893129770993
Naruto Shippuden,Tsunagari,52,1,48,http://www.imdb.com/title/tt1194354/?ref_=ttep_ep48,7.2,131,0.03816793893129771,0.015267175572519083,0.007633587786259542,0.015267175572519083,0.061068702290076333,0.15267175572519084,0.3435114503816794,0.13740458015267176,0.07633587786259542,0.15267175572519084
Naruto Shippuden,Taisetsu na mono,53,1,49,http://www.imdb.com/title/tt1194353/?ref_=ttep_ep49,7.4,132,0.03787878787878788,0,0.015151515151515152,0.015151515151515152,0.045454545454545456,0.10606060606060606,0.30303030303030304,0.2196969696969697,0.07575757575757576,0.18181818181818182
Naruto Shippuden,Ehon ga kataru sutôrî,54,1,50,http://www.imdb.com/title/tt1202301/?ref_=ttep_ep50,7.2,130,0.03076923076923077,0.007692307692307693,0.007692307692307693,0.038461538461538464,0.046153846153846156,0.16153846153846155,0.2846153846153846,0.18461538461538463,0.09230769230769231,0.14615384615384616
Naruto Shippuden,Saikai,55,1,51,http://www.imdb.com/title/tt1206631/?ref_=ttep_ep51,7.3,132,0.03787878787878788,0,0.007575757575757576,0.030303030303030304,0.06060606060606061,0.10606060606060606,0.3484848484848485,0.14393939393939395,0.10606060606060606,0.1590909090909091
Naruto Shippuden,Uchiha no chikara,56,1,52,http://www.imdb.com/title/tt1206632/?ref_=ttep_ep52,7.9,134,0.04477611940298507,0,0.007462686567164179,0.014925373134328358,0.014925373134328358,0.08208955223880597,0.22388059701492538,0.26119402985074625,0.13432835820895522,0.21641791044776118
Naruto Shippuden,Taitoru,57,1,53,http://www.imdb.com/title/tt1215342/?ref_=ttep_ep53,7.4,132,0.05303030303030303,0,0.007575757575757576,0.022727272727272728,0.030303030303030304,0.09848484848484848,0.29545454545454547,0.25,0.09848484848484848,0.14393939393939395
Naruto Shippuden,Akumu,58,1,54,http://www.imdb.com/title/tt1214526/?ref_=ttep_ep54,7.5,138,0.043478260869565216,0.007246376811594203,0.007246376811594203,0.028985507246376812,0.014492753623188406,0.11594202898550725,0.2608695652173913,0.2391304347826087,0.07246376811594203,0.21014492753623187
Naruto Shippuden,Kaze,59,1,55,http://www.imdb.com/title/tt1722523/?ref_=ttep_ep55,7.7,131,0.04580152671755725,0,0.007633587786259542,0.007633587786259542,0.05343511450381679,0.07633587786259542,0.2595419847328244,0.25190839694656486,0.11450381679389313,0.183206106870229
Naruto Shippuden,Ugomeku,60,1,56,http://www.imdb.com/title/tt1722531/?ref_=ttep_ep56,7.5,126,0.031746031746031744,0,0.015873015873015872,0.007936507936507936,0.047619047619047616,0.12698412698412698,0.2777777777777778,0.25396825396825395,0.07142857142857142,0.16666666666666666
Naruto Shippuden,Ubawareta nemuri,61,1,57,http://www.imdb.com/title/tt1722530/?ref_=ttep_ep57,7,111,0.05405405405405406,0,0.02702702702702703,0.05405405405405406,0.036036036036036036,0.18018018018018017,0.27927927927927926,0.14414414414414414,0.05405405405405406,0.17117117117117117
Naruto Shippuden,Kodoku,62,1,58,http://www.imdb.com/title/tt1722524/?ref_=ttep_ep58,6.5,110,0.05454545454545454,0.01818181818181818,0.02727272727272727,0.08181818181818182,0.03636363636363636,0.24545454545454545,0.23636363636363636,0.1,0.06363636363636363,0.13636363636363635
Naruto Shippuden,Aratana teki,63,1,59,http://www.imdb.com/title/tt1722536/?ref_=ttep_ep59,6.4,108,0.06481481481481481,0.018518518518518517,0.037037037037037035,0.06481481481481481,0.08333333333333333,0.23148148148148148,0.21296296296296297,0.10185185185185185,0.027777777777777776,0.1574074074074074
Naruto Shippuden,Uitenpen,64,1,60,http://www.imdb.com/title/tt1722532/?ref_=ttep_ep60,6.7,106,0.0660377358490566,0.009433962264150943,0.03773584905660377,0.03773584905660377,0.04716981132075472,0.24528301886792453,0.22641509433962265,0.11320754716981132,0.04716981132075472,0.16981132075471697
Naruto Shippuden,Sesshoku,65,1,61,http://www.imdb.com/title/tt1722527/?ref_=ttep_ep61,6.5,111,0.08108108108108109,0.018018018018018018,0.018018018018018018,0.07207207207207207,0.04504504504504504,0.23423423423423423,0.25225225225225223,0.07207207207207207,0.05405405405405406,0.15315315315315314
Naruto Shippuden,Chîmumeito,66,1,62,http://www.imdb.com/title/tt1722521/?ref_=ttep_ep62,6.4,110,0.07272727272727272,0.02727272727272727,0.02727272727272727,0.05454545454545454,0.08181818181818182,0.24545454545454545,0.19090909090909092,0.07272727272727272,0.06363636363636363,0.16363636363636364
Naruto Shippuden,Futatsu no gyoku,67,1,63,http://www.imdb.com/title/tt1722522/?ref_=ttep_ep63,6.5,108,0.07407407407407407,0,0.046296296296296294,0.06481481481481481,0.07407407407407407,0.21296296296296297,0.23148148148148148,0.10185185185185185,0.05555555555555555,0.1388888888888889
Naruto Shippuden,Shikkoku no noroshi,68,1,64,http://www.imdb.com/title/tt1722528/?ref_=ttep_ep64,6.4,105,0.0761904761904762,0.01904761904761905,0.0380952380952381,0.06666666666666667,0.0380952380952381,0.2857142857142857,0.1619047619047619,0.11428571428571428,0.047619047619047616,0.1523809523809524
Naruto Shippuden,Ankoku no sejô,69,1,65,http://www.imdb.com/title/tt1722520/?ref_=ttep_ep65,6.9,106,0.0660377358490566,0,0.04716981132075472,0.02830188679245283,0.0660377358490566,0.18867924528301888,0.22641509433962265,0.14150943396226415,0.05660377358490566,0.1792452830188679
Naruto Shippuden,Yomigaeru tamashi,70,1,66,http://www.imdb.com/title/tt1722533/?ref_=ttep_ep66,6.6,107,0.07476635514018691,0.009345794392523364,0.028037383177570093,0.07476635514018691,0.056074766355140186,0.2336448598130841,0.19626168224299065,0.1308411214953271,0.037383177570093455,0.1588785046728972
Naruto Shippuden,Sorezore no shitô,71,1,67,http://www.imdb.com/title/tt1722529/?ref_=ttep_ep67,6.6,106,0.07547169811320754,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.07547169811320754,0.25471698113207547,0.1509433962264151,0.12264150943396226,0.05660377358490566,0.16981132075471697
Naruto Shippuden,Mezame no toki,72,1,68,http://www.imdb.com/title/tt1722526/?ref_=ttep_ep68,6.6,106,0.08490566037735849,0.009433962264150943,0.03773584905660377,0.05660377358490566,0.02830188679245283,0.22641509433962265,0.24528301886792453,0.11320754716981132,0.03773584905660377,0.16037735849056603
Naruto Shippuden,Zetsubô,73,1,69,http://www.imdb.com/title/tt1722534/?ref_=ttep_ep69,6.5,106,0.08490566037735849,0,0.03773584905660377,0.07547169811320754,0.0660377358490566,0.2169811320754717,0.24528301886792453,0.07547169811320754,0.03773584905660377,0.16037735849056603
Naruto Shippuden,Kyômei,74,1,70,http://www.imdb.com/title/tt1722525/?ref_=ttep_ep70,6.4,106,0.08490566037735849,0.018867924528301886,0.03773584905660377,0.05660377358490566,0.05660377358490566,0.2358490566037736,0.20754716981132076,0.10377358490566038,0.03773584905660377,0.16037735849056603
Naruto Shippuden,Tomo yo,75,1,71,http://www.imdb.com/title/tt1469092/?ref_=ttep_ep71,6.5,114,0.08771929824561403,0.008771929824561403,0.02631578947368421,0.07894736842105263,0.06140350877192982,0.23684210526315788,0.19298245614035087,0.09649122807017543,0.05263157894736842,0.15789473684210525
Naruto Shippuden,Shinobi yoru kyôi,76,1,72,http://www.imdb.com/title/tt1289146/?ref_=ttep_ep72,7.3,126,0.047619047619047616,0,0.015873015873015872,0.023809523809523808,0.05555555555555555,0.14285714285714285,0.30952380952380953,0.15079365079365079,0.07142857142857142,0.18253968253968253
Naruto Shippuden,"""Akatuski"" shinkô",77,1,73,http://www.imdb.com/title/tt1289145/?ref_=ttep_ep73,7.6,133,0.045112781954887216,0.015037593984962405,0,0.007518796992481203,0.03759398496240601,0.12781954887218044,0.24060150375939848,0.22556390977443608,0.08270676691729323,0.21804511278195488
Naruto Shippuden,Hoshizora no shita de,78,1,74,http://www.imdb.com/title/tt1289147/?ref_=ttep_ep74,7.5,126,0.05555555555555555,0,0.007936507936507936,0,0.03968253968253968,0.14285714285714285,0.2777777777777778,0.18253968253968253,0.1111111111111111,0.18253968253968253
Naruto Shippuden,Rôsô no inori,79,1,75,http://www.imdb.com/title/tt1469088/?ref_=ttep_ep75,7.4,126,0.047619047619047616,0.007936507936507936,0,0,0.07936507936507936,0.09523809523809523,0.3333333333333333,0.16666666666666666,0.07936507936507936,0.19047619047619047
