game_id,game_duration,winner,first_blood,first_tower,first_inhibitor,first_baron,first_dragon,rift_herald_kill,t1_tower_kills,t1_inhibitor_kills,t1_baron_kills,t1_dragon_kills,t2_tower_kills,t2_inhibitor_kills,t2_baron_kills,t2_dragon_kills
1,1949,1,2,1,1,1,1,2,11,1,2,3,5,0,0,1
2,1851,1,1,1,1,0,1,1,10,4,0,2,2,0,0,0
3,1493,1,2,1,1,1,2,0,8,1,1,1,2,0,0,1
4,1758,1,1,1,1,1,1,0,9,2,1,2,0,0,0,0
5,2094,1,2,1,1,1,1,0,9,2,1,3,3,0,0,1
6,2059,1,2,2,1,1,2,0,8,1,1,1,6,0,0,3
7,1993,1,1,2,1,1,1,1,10,2,1,2,2,0,0,0
8,1334,1,1,1,0,0,2,1,6,0,0,0,0,0,0,2
9,1387,2,2,2,2,0,2,2,0,0,0,0,8,1,0,2
10,2681,2,2,2,2,2,2,0,10,1,0,2,8,3,1,2
11,1391,2,2,2,2,2,2,2,0,0,0,1,10,2,1,1
12,1671,1,1,2,1,0,2,1,10,1,0,0,2,0,0,2
13,2071,1,1,1,0,1,2,1,6,0,1,2,3,0,0,1
14,1942,1,2,2,1,0,1,0,7,1,0,1,3,0,0,2
15,2374,2,2,2,1,1,2,0,8,1,1,2,9,2,0,2
16,1717,1,2,1,1,0,1,0,7,1,0,2,0,0,0,0
17,2390,2,2,2,2,2,2,0,3,0,0,1,9,3,2,4
18,1994,1,2,1,1,1,1,1,11,6,1,2,2,0,0,0
19,1513,2,1,2,2,0,2,0,0,0,0,0,11,3,0,2
20,1898,2,1,2,2,2,1,1,4,0,0,3,11,2,1,1
21,2026,2,1,1,1,2,1,2,5,1,0,1,11,3,1,2
22,1962,2,1,2,2,2,1,0,2,0,0,1,9,1,1,2
23,1511,2,1,2,2,0,2,0,2,0,0,0,10,2,0,2
24,1756,1,1,1,1,1,1,1,11,3,1,3,2,0,0,0
25,2173,2,2,2,2,0,1,0,2,0,0,1,11,3,0,0
26,2211,2,2,2,2,0,2,1,2,0,0,0,10,2,0,3
27,2472,2,2,2,1,1,2,2,10,3,1,2,10,2,1,3
28,1342,2,2,2,0,0,2,0,0,0,0,0,5,0,0,2
29,2288,2,1,2,2,2,2,2,4,0,0,1,7,2,1,3
30,1899,1,1,1,1,1,1,1,10,3,1,2,2,0,0,1
31,1597,2,2,1,2,2,1,1,4,0,0,2,9,1,1,0
32,1649,1,1,1,1,2,1,0,9,2,0,2,0,0,1,0
33,1894,1,1,1,1,2,1,0,10,2,0,2,1,0,1,1
34,2473,1,1,2,2,2,2,0,11,3,1,2,7,1,1,3
35,2452,2,1,1,2,2,1,1,3,0,0,3,11,3,1,1
36,1478,2,2,2,2,0,2,0,1,0,0,0,11,3,0,1
37,1505,2,2,2,2,0,2,0,2,0,0,0,10,2,0,2
38,2112,1,1,1,1,0,1,0,10,2,0,2,0,0,0,1
39,2054,1,2,1,1,0,1,0,10,2,0,4,3,0,0,0
40,1349,1,2,1,1,0,1,1,8,1,0,2,0,0,0,0
41,2309,2,2,1,2,2,1,2,5,0,0,3,10,1,2,1
42,1329,2,2,2,2,0,2,2,0,0,0,0,11,3,0,1
43,1800,1,2,1,1,1,1,1,8,1,1,2,4,0,0,1
44,932,2,2,2,2,0,2,0,0,0,0,0,6,1,0,1
45,2166,2,1,2,1,1,1,1,6,3,1,2,8,1,1,1
46,1994,1,1,2,1,0,2,0,9,2,0,2,2,0,0,1
47,2048,1,1,2,1,2,2,2,8,2,1,1,2,0,1,1
48,1461,2,2,2,2,0,2,1,2,0,0,0,8,2,0,2
49,2302,2,2,1,2,2,2,2,4,0,0,0,9,2,1,3
50,2237,2,2,2,1,1,1,2,7,1,1,2,9,1,1,1
51,2555,2,1,1,2,1,1,1,5,1,1,4,11,4,1,1
52,1026,1,1,1,1,0,1,0,9,2,0,1,1,0,0,0
53,1303,2,2,2,2,2,2,2,1,0,0,0,7,1,1,2
54,1843,1,1,1,1,0,1,1,11,4,0,3,0,0,0,0
55,1691,2,1,2,2,1,1,2,4,0,1,1,7,1,0,2
56,1875,1,1,1,1,0,2,0,11,3,0,1,1,0,0,1
57,1413,2,2,2,2,2,2,2,1,0,0,0,9,1,1,2
58,1682,1,1,1,1,1,2,1,9,2,1,1,0,0,0,1
59,1640,2,2,2,2,0,2,0,1,0,0,0,9,2,0,2
60,1925,1,1,1,1,1,1,0,7,1,1,2,2,0,0,0
61,1816,1,1,2,1,1,1,1,11,4,1,3,1,0,0,0
62,1070,1,1,1,1,0,1,1,10,2,0,2,0,0,0,0
63,1633,2,2,2,2,2,2,2,0,0,0,0,10,3,1,3
64,2169,2,2,2,2,0,1,1,4,0,0,2,8,1,0,2
65,197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1261,1,1,1,0,0,1,1,4,0,0,1,0,0,0,0
67,2493,1,1,1,1,0,2,0,10,2,0,3,2,0,0,1
68,2259,1,2,1,1,1,2,2,10,3,2,2,4,0,0,3
69,1697,2,1,2,2,2,2,0,1,0,0,0,7,1,1,2
70,1723,1,2,1,1,1,1,0,11,3,1,1,1,0,0,0
71,1643,2,1,2,2,2,2,2,1,0,0,0,11,3,1,2
72,2187,2,1,2,2,2,2,2,4,0,0,0,10,2,1,4
73,1590,1,2,1,1,1,2,1,9,2,1,1,1,0,0,1
74,1638,1,1,1,1,1,1,1,11,3,1,3,1,0,0,0
75,2147,2,1,2,2,2,2,0,6,0,0,0,10,2,1,3
76,1296,1,2,1,0,0,2,0,1,0,0,1,2,0,0,1
77,2634,1,2,2,2,1,1,0,9,1,2,3,8,1,0,2
78,963,1,1,1,0,0,0,0,4,0,0,0,1,0,0,0
79,2929,2,1,1,2,1,1,1,5,0,1,4,10,1,0,1
80,2097,1,2,1,1,1,1,1,11,3,1,3,1,0,0,1
81,2051,1,2,2,1,1,1,2,5,1,1,2,4,0,0,0
82,1707,1,2,1,1,1,1,2,10,2,1,1,1,0,0,0
83,193,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1934,2,2,2,2,2,2,2,0,0,0,0,8,2,1,3
85,1451,1,1,1,0,0,2,0,3,0,0,0,1,0,0,1
86,1257,2,2,2,2,0,1,0,2,0,0,1,5,1,0,1
87,1789,1,2,1,1,1,2,0,7,1,1,1,2,0,0,2
88,1311,1,1,1,0,0,1,0,4,0,0,2,0,0,0,0
89,2218,2,1,1,2,1,1,0,5,0,1,3,9,1,1,2
90,1469,1,2,1,1,1,1,0,7,1,1,1,1,0,0,0
91,1543,2,1,2,2,2,2,2,2,0,0,0,11,3,1,3
92,2149,1,1,1,1,0,1,1,11,3,0,4,1,0,0,0
93,2050,1,1,1,1,1,2,0,11,4,1,1,3,0,0,2
94,2131,2,2,2,2,2,1,0,3,0,0,2,9,1,1,1
95,2039,2,2,1,2,2,1,1,3,0,0,2,11,3,1,1
96,2600,1,2,2,1,1,1,2,5,2,2,4,3,0,0,0
97,1761,1,1,1,1,1,2,0,9,1,1,2,0,0,0,2
98,1534,1,1,1,1,0,1,1,10,2,0,3,0,0,0,0
99,1226,2,1,2,2,0,2,2,0,0,0,0,9,3,0,2
100,1873,2,1,2,2,2,2,0,0,0,0,0,11,4,1,3
101,1695,1,1,1,1,2,2,0,10,2,0,1,5,0,1,1
102,2243,1,1,1,2,1,1,0,8,1,1,3,6,1,0,0
103,1604,1,1,1,1,1,2,1,10,2,1,1,0,0,0,2
104,1861,2,2,2,2,2,2,0,3,0,0,1,8,1,1,1
105,2280,1,1,1,1,1,1,2,10,3,2,4,5,0,0,0
106,2372,2,1,1,2,2,2,1,4,0,0,0,10,3,2,4
107,1810,1,2,2,0,1,2,0,3,0,1,1,5,0,0,1
108,1725,2,1,2,2,0,2,0,1,0,0,0,8,2,0,2
109,2615,2,1,1,2,2,2,0,7,0,0,1,7,1,1,2
110,1923,1,2,1,1,1,2,0,11,3,1,2,2,0,0,1
111,1233,1,1,1,1,0,1,0,7,1,0,2,0,0,0,0
112,1771,1,2,1,1,1,1,0,6,1,1,3,3,0,0,0
113,1161,1,1,1,1,0,1,0,7,1,0,1,0,0,0,0
114,1660,1,1,1,1,1,1,0,10,1,1,2,1,0,0,0
115,1760,2,1,1,2,2,1,1,2,0,0,1,8,1,1,2
116,1906,1,1,2,1,1,1,1,11,3,2,4,2,0,0,0
117,1289,2,2,2,0,0,2,0,0,0,0,0,8,0,0,2
118,1522,1,2,1,1,1,1,0,8,2,1,2,1,0,0,0
119,3288,2,2,1,1,1,2,1,7,2,3,2,6,2,0,4
120,192,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121,948,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
122,1500,2,1,2,2,2,2,1,2,0,0,0,9,2,1,2
123,1324,2,2,2,2,0,2,2,1,0,0,0,8,2,0,2
124,1861,1,1,1,1,1,1,1,7,1,1,3,4,0,0,1
125,930,2,2,1,0,0,2,0,1,0,0,0,3,0,0,1
126,2845,1,2,1,1,2,2,0,8,3,0,2,8,1,2,2
127,2229,2,2,1,2,2,2,0,4,0,0,1,9,1,1,3
128,2136,1,2,1,1,0,2,1,10,1,0,3,0,0,0,1
129,1330,1,2,1,1,0,1,0,9,2,0,1,0,0,0,0
130,1366,2,1,2,0,0,2,0,0,0,0,0,5,0,0,1
131,1872,2,1,1,2,2,2,0,2,0,0,0,11,3,2,3
132,2310,1,2,2,1,1,1,1,8,1,1,1,6,0,0,3
133,1438,1,1,1,1,1,1,1,11,4,1,1,0,0,0,1
134,2202,1,2,1,1,1,1,1,11,4,1,3,1,0,0,0
135,1351,2,2,2,0,0,2,0,0,0,0,0,5,0,0,2
136,1400,2,2,2,0,0,2,0,2,0,0,0,7,0,0,2
137,1675,2,1,2,2,0,1,0,1,0,0,2,6,1,0,1
138,1379,1,2,2,1,1,1,0,8,1,1,2,1,0,0,0
139,2463,2,1,2,2,1,1,2,5,0,1,2,9,1,1,2
140,1367,1,1,1,1,0,1,0,9,1,0,1,0,0,0,0
141,2114,1,2,1,1,1,1,0,10,3,1,2,3,0,0,1
142,2311,2,1,2,2,2,2,0,2,0,0,0,8,1,1,3
143,1784,2,1,1,0,2,1,0,2,0,0,2,3,0,1,1
144,3072,2,1,2,2,2,2,0,3,0,0,0,11,4,2,5
145,935,2,2,2,0,0,0,0,0,0,0,0,3,0,0,0
146,2396,2,1,1,2,2,2,0,6,0,0,2,10,2,2,2
147,1146,1,2,1,1,0,1,0,11,2,0,2,0,0,0,0
148,2276,2,1,1,2,0,2,0,5,0,0,1,7,1,0,2
149,2700,1,2,2,1,2,2,0,9,4,0,1,6,1,1,3
150,208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1672,2,2,2,2,0,2,0,0,0,0,0,10,3,0,2
152,1960,2,2,2,2,0,1,0,0,0,0,1,10,3,0,2
153,1703,1,2,2,1,1,1,2,9,2,1,1,4,0,0,2
154,1631,2,2,2,2,2,2,2,0,0,0,0,9,1,1,3
155,2166,2,1,2,2,2,2,0,3,0,0,0,11,4,1,3
156,1367,1,1,1,1,0,1,1,7,1,0,1,1,0,0,0
157,1781,2,1,2,2,0,2,2,4,0,0,0,9,2,0,4
158,2526,1,2,1,1,1,1,0,8,1,2,2,4,0,0,2
159,1574,1,1,2,1,0,1,1,7,1,0,2,3,0,0,0
160,1315,1,1,1,0,0,1,0,5,0,0,1,1,0,0,0
161,2236,1,2,2,1,2,1,2,10,2,0,4,4,0,2,1
162,1647,2,1,1,2,2,1,0,4,0,0,1,11,3,1,2
163,1400,1,1,1,1,1,1,1,10,2,1,1,0,0,0,0
164,1592,1,1,2,1,0,1,0,9,1,0,2,2,0,0,0
165,1489,1,2,1,1,1,1,2,11,4,1,3,1,0,0,0
166,2286,2,1,1,1,2,2,1,9,2,0,1,8,1,2,3
167,1550,1,1,1,1,1,1,0,9,2,1,1,3,0,0,1
168,2018,1,2,2,1,1,2,2,8,1,2,0,4,0,0,4
169,2378,2,2,2,2,2,2,2,1,0,0,0,10,2,1,5
170,911,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0
171,2047,1,1,2,1,1,2,1,10,2,1,1,3,0,0,2
172,1955,1,1,2,2,1,1,2,8,1,1,3,9,2,0,1
173,1574,2,2,2,2,2,1,0,0,0,0,1,11,3,1,1
174,2083,2,1,1,2,0,2,0,3,0,0,1,8,1,0,2
175,1748,1,2,1,1,0,1,0,8,1,0,2,1,0,0,0
176,1693,2,2,1,2,2,2,0,1,0,0,0,10,2,1,2
177,1255,1,1,1,1,0,1,1,6,1,0,1,0,0,0,0
178,1842,2,1,2,2,0,1,2,1,0,0,2,8,1,0,2
179,1619,1,2,1,1,0,0,0,7,1,0,0,1,0,0,0
180,1552,2,1,2,2,2,2,2,0,0,0,0,9,2,1,2
181,1359,1,1,1,1,0,1,0,8,1,0,2,0,0,0,0
182,1597,2,2,2,2,0,2,0,0,0,0,0,11,4,0,1
183,2377,2,2,2,2,1,2,0,1,0,1,0,10,3,0,4
184,2121,2,2,1,2,1,2,0,3,0,1,0,10,2,0,4
185,3328,1,1,2,1,2,1,0,7,1,1,3,7,0,1,2
186,1948,1,2,1,1,0,1,0,9,2,0,3,2,0,0,0
187,2560,1,1,2,1,1,1,0,7,1,1,2,3,0,0,1
188,1726,1,1,1,1,1,1,1,9,3,1,3,2,0,0,0
189,2494,1,2,2,1,1,2,2,9,2,1,0,7,0,1,4
190,1932,2,1,2,2,2,2,1,3,0,0,0,10,3,2,3
191,2149,1,2,2,1,1,2,1,10,2,2,1,4,0,0,3
192,1729,2,1,2,2,0,2,0,0,0,0,1,9,3,0,1
193,1873,2,2,2,2,0,1,0,2,0,0,2,9,2,0,1
194,2898,1,1,2,1,0,2,0,10,3,0,1,3,0,0,3
195,2100,2,1,1,2,0,1,0,5,0,0,3,7,1,0,0
196,2048,2,2,2,2,2,2,1,2,0,0,0,7,2,2,4
197,1670,1,2,2,1,1,2,2,8,2,1,1,6,1,0,2
198,2100,2,1,1,2,1,2,1,5,0,1,1,9,1,0,3
199,1755,1,2,1,1,0,1,1,11,4,0,2,1,0,0,0
200,1819,1,2,2,1,2,2,0,9,3,0,2,5,0,1,2
201,1412,1,1,1,1,1,1,1,11,3,1,2,0,0,0,0
202,1579,1,1,1,1,0,1,2,11,3,0,2,0,0,0,0
203,1299,1,2,1,1,0,1,0,8,1,0,2,1,0,0,0
204,2299,2,1,1,2,0,1,0,3,0,0,2,8,1,0,1
205,2075,1,1,1,1,1,1,1,10,3,1,3,3,0,0,0
206,1869,2,1,1,2,0,2,0,2,0,0,0,10,3,0,2
207,2295,2,1,1,1,2,1,1,7,1,0,3,10,2,1,1
208,1135,1,1,1,1,0,1,0,9,3,0,2,0,0,0,0
209,3025,2,2,1,2,1,2,0,7,0,1,4,7,2,0,1
210,1688,1,2,2,1,1,2,2,11,2,1,2,4,0,0,1
211,1230,1,1,1,0,0,1,1,7,0,0,1,2,0,0,1
212,2507,1,2,2,1,2,2,0,7,1,1,3,3,0,1,1
213,1997,2,1,2,2,2,2,2,4,0,0,0,9,1,1,2
214,1876,2,2,2,2,2,2,2,1,0,0,0,10,2,1,3
215,2685,2,1,2,1,1,2,2,5,1,2,0,11,3,1,4
216,1770,2,2,2,2,2,2,2,0,0,0,0,10,3,1,4
217,2675,1,1,1,1,1,1,2,11,4,1,3,6,0,1,1
218,2331,1,1,2,1,1,2,0,9,2,1,0,4,0,0,2
219,1557,2,2,2,2,2,2,2,2,0,0,0,9,4,1,3
220,1353,1,1,1,1,1,1,1,11,4,1,3,0,0,0,0
221,2505,2,2,1,2,1,1,0,4,0,2,2,7,1,1,2
222,2315,2,2,2,2,2,2,0,4,0,0,1,8,2,1,4
223,1413,2,2,2,2,0,2,2,1,0,0,0,6,1,0,1
224,1592,2,1,1,1,0,1,0,5,1,0,1,9,2,0,1
225,2310,2,1,1,2,2,2,2,5,0,0,2,10,2,2,2
226,1637,1,1,1,1,0,0,0,9,2,0,0,1,0,0,0
227,1722,1,2,1,1,1,1,1,11,3,1,3,0,0,0,0
228,1658,2,2,2,2,2,2,0,0,0,0,0,11,3,1,3
229,1488,2,1,2,2,2,2,2,0,0,0,0,7,1,1,3
230,1349,1,1,1,1,0,1,1,9,1,0,1,0,0,0,0
231,1837,1,1,1,1,0,1,0,11,3,0,1,1,0,0,1
232,2077,2,1,2,2,1,2,1,3,0,1,0,7,1,0,4
233,2544,1,1,1,2,1,2,2,7,1,2,3,11,4,0,2
234,1788,1,2,1,1,1,1,1,9,1,1,3,0,0,0,0
235,1768,2,2,1,2,1,1,1,3,0,1,3,8,1,0,0
236,1767,1,1,2,1,1,2,2,7,1,1,1,3,0,0,2
237,1921,2,1,2,2,1,1,2,3,0,1,2,10,2,1,1
238,1474,1,2,1,1,1,2,0,11,3,1,1,0,0,0,1
239,1897,2,2,2,2,2,1,2,1,0,0,1,8,1,1,3
240,2597,2,1,1,2,2,1,1,2,0,0,3,8,3,1,2
241,1702,1,2,2,1,1,2,1,11,2,1,1,4,0,0,2
242,2564,2,1,1,2,1,2,1,5,0,1,0,9,2,1,4
243,1786,2,2,2,2,0,2,0,2,0,0,0,9,1,0,3
244,1531,2,2,2,2,2,2,2,1,0,0,0,9,2,1,3
245,1356,2,1,2,0,0,2,0,1,0,0,0,3,0,0,1
246,1468,2,1,2,0,0,2,0,1,0,0,0,5,0,0,2
247,1504,1,2,1,1,0,2,1,8,1,0,1,3,0,0,1
248,2275,2,2,2,2,1,2,2,5,0,1,0,10,5,1,5
249,1398,2,1,2,2,0,2,1,0,0,0,0,9,2,0,2
250,2228,2,1,2,0,2,1,2,4,0,0,3,5,0,1,1
251,2196,2,2,2,2,2,1,0,3,0,0,1,10,2,1,3
252,1298,1,1,1,1,0,0,1,10,2,0,0,0,0,0,0
253,2114,2,1,1,2,1,2,1,5,0,1,0,7,1,0,4
254,1898,2,2,2,2,0,2,0,0,0,0,0,10,2,0,3
255,2043,2,2,1,2,2,1,2,4,0,0,2,6,1,1,2
256,2000,2,1,2,2,2,2,2,0,0,0,0,11,4,1,4
257,1947,2,2,2,2,2,2,0,2,0,0,0,11,5,1,2
258,2584,1,2,1,1,0,1,0,8,1,0,3,5,0,0,0
259,1515,1,2,1,1,0,1,1,7,1,0,2,1,0,0,0
260,1808,1,1,1,1,1,1,0,10,2,1,2,0,0,0,0
261,1336,2,1,1,0,0,1,2,1,0,0,1,4,0,0,0
262,2139,1,1,1,1,1,1,1,10,3,2,3,3,0,0,1
263,1970,1,1,1,1,1,1,0,8,1,1,4,3,0,0,0
264,1727,1,1,1,1,0,1,1,9,2,0,1,2,0,0,2
265,2874,1,2,1,2,1,2,0,9,2,1,2,8,2,1,3
266,1699,1,1,1,1,1,1,0,10,2,1,3,0,0,0,0
267,3144,2,1,2,2,2,2,0,9,1,1,4,8,3,2,1
268,2409,2,2,2,2,0,2,0,4,0,0,2,10,2,0,2
269,1249,2,2,2,0,0,2,0,0,0,0,0,4,0,0,1
270,1526,2,1,1,0,2,2,0,5,0,0,0,1,0,1,3
271,1859,2,1,2,2,0,2,0,4,0,0,0,7,1,0,1
272,2259,2,1,1,1,1,1,1,7,2,1,4,10,2,1,0
273,2617,1,2,2,2,2,2,0,8,2,0,1,8,2,1,4
274,1850,1,2,1,1,1,1,2,11,3,1,3,0,0,0,0
275,1811,2,1,2,2,1,2,0,4,0,1,2,10,3,0,2
276,1780,1,2,1,1,1,1,0,10,1,2,3,1,0,0,0
277,201,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278,1801,2,1,2,2,2,2,2,0,0,0,0,9,2,1,3
279,1233,2,2,2,0,0,2,2,1,0,0,0,6,0,0,2
280,1769,2,2,2,2,0,1,0,3,0,0,1,7,1,0,2
281,1773,1,2,2,2,2,2,2,11,3,0,1,4,1,1,1
282,1722,1,1,2,1,0,1,0,11,3,0,2,4,0,0,0
283,1600,1,2,1,1,1,2,1,9,2,1,0,1,0,0,1
284,2122,1,1,1,1,0,2,2,9,1,0,1,2,0,0,3
285,1585,1,2,2,1,1,2,2,9,2,1,1,3,0,0,1
286,1793,1,1,1,1,1,1,1,11,3,1,3,0,0,0,0
287,2237,2,1,2,2,1,2,0,3,0,1,0,9,1,0,3
288,1158,1,1,1,1,0,2,0,7,1,0,0,1,0,0,1
289,2524,2,2,1,2,1,1,0,8,0,2,1,8,2,0,3
290,2196,2,2,1,2,2,1,2,4,0,0,2,11,4,2,2
291,2059,2,1,1,2,2,2,0,3,0,0,1,8,1,1,2
292,1776,1,2,1,1,0,2,1,9,1,0,3,1,0,0,1
293,2174,1,1,1,1,2,2,2,10,2,0,2,3,0,1,2
294,2167,1,2,2,2,2,2,1,9,1,1,1,6,1,1,2
295,1254,1,1,1,1,0,1,0,7,1,0,1,1,0,0,0
296,2012,2,2,2,1,2,2,1,7,1,0,1,10,2,1,1
297,2196,1,1,1,2,1,1,0,8,1,1,1,6,1,0,1
298,1789,2,1,2,2,2,1,1,2,0,0,1,9,1,1,2
299,2065,1,2,1,1,0,1,0,10,3,0,2,4,0,0,0
300,1656,1,1,1,1,0,1,1,10,2,0,3,0,0,0,0
301,2260,1,2,2,2,2,1,1,2,0,1,1,7,1,1,2
302,1800,2,2,1,2,0,2,0,2,0,0,0,8,1,0,2
303,1568,2,1,2,2,0,1,0,2,0,0,1,9,2,0,1
304,2393,1,1,1,1,1,1,1,8,1,2,3,3,0,0,0
305,2023,1,1,1,1,1,1,1,9,2,1,4,2,0,0,0
306,1508,2,2,2,2,2,2,0,1,0,0,0,11,2,1,2
307,1683,2,1,2,2,2,2,2,0,0,0,1,10,2,1,1
308,2120,1,1,2,1,0,2,0,9,1,0,1,3,0,0,2
309,1636,2,2,2,2,2,2,2,1,0,0,0,8,2,1,2
310,2540,1,1,1,1,2,1,0,10,3,1,5,7,0,1,0
311,1475,1,2,2,1,1,2,2,5,1,1,1,6,1,0,2
312,3548,1,1,2,2,2,1,1,8,1,0,3,10,3,1,2
313,2106,2,2,1,1,2,1,1,6,1,0,1,8,1,1,2
314,1874,1,2,2,1,0,2,2,8,1,0,2,3,0,0,2
315,2045,2,2,2,2,2,1,2,2,0,0,2,8,1,1,1
316,2959,2,1,1,2,2,1,2,5,0,0,3,11,6,3,3
317,2661,2,1,1,1,2,2,0,6,3,0,1,10,2,1,3
318,1616,1,2,1,1,0,1,0,10,2,0,2,0,0,0,0
319,1639,1,1,1,1,0,1,1,10,1,0,2,0,0,0,0
320,1441,1,2,1,1,0,1,1,5,1,0,2,1,0,0,0
321,1399,1,1,1,1,0,1,0,11,3,0,2,1,0,0,0
322,1167,2,1,2,0,0,0,2,1,0,0,0,5,0,0,0
323,1461,1,1,1,1,1,1,0,7,1,1,2,0,0,0,0
324,1797,2,2,2,2,2,2,2,0,0,0,0,11,4,1,3
325,1849,2,1,2,2,0,2,1,4,0,0,0,9,2,0,1
326,1446,2,2,1,0,0,1,0,3,0,0,2,3,0,0,0
327,2308,1,2,1,1,1,1,1,11,5,2,4,1,0,0,0
328,2167,1,2,1,1,1,1,0,8,1,1,3,2,0,0,1
329,1065,1,1,1,1,0,1,0,7,1,0,1,0,0,0,0
330,2073,2,2,2,2,0,1,0,4,0,0,1,8,1,0,3
331,1264,2,2,2,0,0,2,2,0,0,0,0,7,0,0,2
332,1516,1,2,1,1,0,1,1,9,2,0,1,1,0,0,1
333,1468,2,2,2,0,0,2,2,0,0,0,0,8,0,0,1
334,2562,1,2,1,1,1,1,0,11,2,2,4,5,1,0,0
335,2014,2,2,2,2,2,1,1,3,0,0,1,7,1,1,1
336,1723,1,1,1,0,0,2,0,5,0,0,1,2,0,0,2
337,1378,1,1,1,1,0,2,1,7,1,0,2,1,0,0,1
338,1007,2,2,2,0,0,2,2,1,0,0,0,4,0,0,1
339,1714,1,1,2,1,1,1,0,10,1,1,3,4,0,0,0
340,2023,2,1,1,2,2,2,0,6,0,1,0,8,2,1,3
341,2058,2,1,2,1,1,2,2,6,1,1,2,9,1,1,1
342,2184,2,2,2,2,2,2,2,3,0,0,2,8,1,1,2
343,2649,2,1,1,1,2,2,0,7,1,0,1,7,2,1,3
344,1277,2,1,2,0,0,2,0,0,0,0,0,5,0,0,1
345,1400,1,1,1,1,0,1,1,7,1,0,2,0,0,0,0
346,2022,1,1,2,1,1,2,1,8,1,1,2,4,0,0,2
347,2241,1,1,1,1,1,1,2,11,4,1,4,4,0,0,0
348,1331,1,2,1,0,0,1,0,5,0,0,2,2,0,0,0
349,2010,2,2,1,2,2,1,0,2,0,0,1,10,2,1,1
350,1809,2,1,2,2,0,2,2,1,0,0,0,11,1,0,3
351,1696,1,1,1,1,1,1,1,10,2,1,3,0,0,0,0
352,1695,1,1,1,1,0,1,0,11,3,0,3,0,0,0,0
353,1801,2,2,2,2,0,1,0,4,0,0,1,9,2,0,2
354,1547,2,2,2,2,0,1,2,1,0,0,1,7,2,0,1
355,1523,2,2,2,2,2,1,2,1,0,0,2,10,2,1,1
356,2528,1,1,1,1,1,2,0,9,1,1,3,1,0,0,1
357,2621,2,1,2,2,2,2,0,5,0,0,1,10,4,2,4
358,2352,1,1,1,1,1,1,1,10,2,1,2,4,0,0,2
359,1752,2,1,2,2,0,2,1,0,0,0,0,9,2,0,2
360,1322,2,2,2,2,0,2,2,0,0,0,0,9,2,0,2
361,1635,2,2,2,2,2,2,2,2,0,0,0,9,2,1,3
362,2082,2,2,1,2,2,2,0,4,0,0,2,10,2,1,1
363,2811,1,1,2,1,1,2,0,10,2,2,0,7,1,0,5
364,1574,1,1,1,1,1,1,1,11,3,1,2,0,0,0,1
365,1507,2,2,2,2,0,2,0,2,0,0,0,11,2,0,2
366,1923,2,2,1,2,0,2,0,4,0,0,0,7,1,0,2
367,1985,1,2,1,1,0,1,0,10,2,0,2,1,0,0,0
368,1662,2,2,2,2,0,2,0,0,0,0,0,11,3,0,2
369,204,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
370,1350,2,2,2,2,0,2,0,2,0,0,0,9,1,0,2
371,1741,1,1,1,1,1,1,0,9,3,1,3,2,0,0,0
372,1712,2,2,1,2,0,2,1,3,0,0,0,8,2,0,2
373,1989,2,2,1,2,2,1,2,2,0,0,1,11,4,2,2
374,1866,1,1,2,1,1,2,1,11,3,1,2,3,0,0,1
375,2321,2,1,1,2,2,2,0,4,0,0,3,11,4,2,1
376,1530,1,1,1,1,0,1,1,9,1,0,2,1,0,0,0
377,2444,1,2,1,1,2,1,1,11,4,0,3,5,0,1,1
378,195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
379,3691,1,2,2,2,1,1,0,9,2,1,4,11,7,1,2
380,1982,1,2,2,1,2,1,0,10,2,0,3,3,0,1,0
381,2370,2,1,1,2,2,2,2,6,0,0,1,11,3,1,3
382,2137,1,1,1,1,1,1,0,11,2,1,4,1,0,0,0
383,2092,1,1,2,1,2,2,1,8,1,1,2,6,0,1,1
384,1956,2,2,2,2,2,2,0,0,0,0,0,10,2,1,3
385,2479,2,2,1,2,1,1,1,5,0,1,2,11,4,1,2
386,2029,2,2,2,2,2,1,0,3,0,0,2,10,2,1,1
387,2158,2,2,2,2,0,2,2,2,0,0,1,9,2,0,2
388,1904,2,2,2,2,0,2,2,0,0,0,0,10,2,0,4
389,1556,2,2,1,2,2,1,0,3,0,0,1,7,1,1,1
390,1607,2,1,1,2,0,2,0,1,0,0,0,6,1,0,2
391,1916,2,1,1,2,0,2,0,2,0,0,0,9,1,0,3
392,2667,1,1,2,1,1,1,1,11,3,2,4,3,0,0,0
393,1111,2,2,2,0,0,2,2,1,0,0,0,4,0,0,1
394,2148,2,2,2,2,2,2,0,1,0,0,2,11,4,2,2
395,1725,1,2,1,1,1,2,2,10,1,1,1,2,0,0,2
396,2468,2,2,2,2,2,2,2,3,0,0,1,11,2,1,4
